Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)	RH
22	5	1	2019	9.6975	0.0	0.0	70.435
23	5	1	2019	9.5675	0.0	0.0	68.12
0	6	1	2019	8.9725	0.0	0.0	72.805
1	6	1	2019	7.9068	0.0	0.0	80.72
2	6	1	2019	6.1785	0.0	0.0	95.85
3	6	1	2019	5.6928	0.0	0.0	97.375
4	6	1	2019	5.5178	0.0	0.0	96.0
5	6	1	2019	5.1182	0.0	0.0	97.075
6	6	1	2019	4.6258	0.0	0.0	98.925
7	6	1	2019	4.1308	0.0	0.0	99.7
8	6	1	2019	4.932	0.0	0.0377	99.9
9	6	1	2019	8.4742	0.0	0.1201	89.325
10	6	1	2019	12.0075	0.0	0.2229	70.525
11	6	1	2019	14.4225	0.0	0.3204	60.48
12	6	1	2019	16.51	0.0	0.391	51.0175
13	6	1	2019	18.7175	0.0	0.3953	44.73
14	6	1	2019	19.57	0.0	0.3853	43.2525
15	6	1	2019	20.6275	0.0	0.3376	40.79
16	6	1	2019	20.75	0.0	0.1965	37.24
17	6	1	2019	20.4575	0.0	0.0	44.0925
18	6	1	2019	15.3175	0.0	0.0	66.6825
19	6	1	2019	12.6925	0.0	0.0	77.605
20	6	1	2019	11.0275	0.0	0.0	84.45
21	6	1	2019	9.92	0.0	0.0	89.625
22	6	1	2019	8.93	0.0	0.0	93.875
23	6	1	2019	8.1975	0.0	0.0	97.625
0	7	1	2019	7.7552	0.0	0.0	99.05
1	7	1	2019	7.1118	0.0	0.0	99.9
2	7	1	2019	7.0892	0.0	0.0	100.0
3	7	1	2019	6.5402	0.0	0.0	99.975
4	7	1	2019	6.1475	0.0	0.0	100.0
5	7	1	2019	5.797	0.0	0.0	100.0
6	7	1	2019	5.6192	0.0	0.0	100.0
7	7	1	2019	5.3748	0.0	0.0	100.0
8	7	1	2019	5.8388	0.0	0.0318	100.0
9	7	1	2019	10.1202	0.0	0.1206	94.825
10	7	1	2019	15.0125	0.0	0.2491	70.7075
11	7	1	2019	17.89	0.0	0.3781	56.74
12	7	1	2019	19.3125	0.0	0.4567	48.18
13	7	1	2019	20.135	0.0	0.4572	46.9375
14	7	1	2019	20.76	0.0	0.4283	44.67
15	7	1	2019	21.43	0.0	0.34	42.4925
16	7	1	2019	21.5525	0.0	0.2121	42.66
17	7	1	2019	20.755	0.0	0.0233	49.5225
18	7	1	2019	16.3	0.0	0.0	68.6975
19	7	1	2019	13.815	0.0	0.0	77.5025
20	7	1	2019	12.2625	0.0	0.0	83.355
21	7	1	2019	11.1775	0.0	0.0	88.175
22	7	1	2019	11.21	0.0	0.0	88.1
23	7	1	2019	11.2725	0.0	0.0	87.575
0	8	1	2019	10.86	0.0	0.0	88.7
1	8	1	2019	10.67	0.0	0.0	89.9
2	8	1	2019	10.205	0.0	0.0	92.475
3	8	1	2019	9.1975	0.0	0.0	97.425
4	8	1	2019	8.62	0.0	0.0	99.425
5	8	1	2019	8.2252	0.0	0.0	100.0
6	8	1	2019	7.5445	0.0	0.0	100.0
7	8	1	2019	7.936	0.0	0.0	100.0
8	8	1	2019	9.61	0.0	0.0107	100.0
9	8	1	2019	10.89	0.0	0.0493	99.925
10	8	1	2019	12.2775	0.0	0.0915	99.9
11	8	1	2019	14.0875	0.0	0.1693	99.775
12	8	1	2019	17.1875	0.0	0.3205	83.2675
13	8	1	2019	19.57	0.0	0.3846	69.45
14	8	1	2019	20.45	0.0	0.3524	65.11
15	8	1	2019	20.66	0.0	0.2689	64.8775
16	8	1	2019	20.375	0.0	0.0535	66.97
17	8	1	2019	19.4	0.0	0.0209	73.725
18	8	1	2019	17.65	0.0	0.0	83.025
19	8	1	2019	16.4525	0.0	0.0	86.7
20	8	1	2019	15.33	0.0	0.0	90.775
21	8	1	2019	14.835	0.0	0.0	92.8
22	8	1	2019	16.25	0.0	0.0	87.825
23	8	1	2019	15.9875	0.0	0.0	90.575
0	9	1	2019	15.31	0.0	0.0	94.0
1	9	1	2019	14.73	0.0	0.0	96.5
2	9	1	2019	13.985	0.0	0.0	98.325
3	9	1	2019	13.94	0.0	0.0	93.375
4	9	1	2019	13.18	0.0	0.0	87.575
5	9	1	2019	12.38	0.0	0.0161	79.52
6	9	1	2019	11.1225	0.0	0.0204	71.9575
7	9	1	2019	9.99	0.0	0.0217	67.3775
8	9	1	2019	9.6775	0.0	0.1558	55.0775
9	9	1	2019	10.4325	0.0	0.2689	49.05
10	9	1	2019	11.445	0.0	0.3976	39.7775
11	9	1	2019	12.395	0.0	0.4434	37.75
12	9	1	2019	13.24	0.0	0.5111	32.475
13	9	1	2019	13.8625	0.0	0.5464	29.385
14	9	1	2019	14.3775	0.0	0.5391	26.775
15	9	1	2019	14.6975	0.0	0.5107	25.545
16	9	1	2019	14.6125	0.0	0.4352	23.1825
17	9	1	2019	13.7225	0.0	0.108	25.355
18	9	1	2019	11.7225	0.0	0.066	29.615
19	9	1	2019	10.125	0.0	0.0518	33.715
20	9	1	2019	9.7275	0.0	0.0671	31.3975
21	9	1	2019	8.98	0.0	0.0599	32.7225
22	9	1	2019	7.8408	0.0	0.0455	37.685
23	9	1	2019	7.3432	0.0	0.0481	39.8525
0	10	1	2019	6.578	0.0	0.0429	42.9575
1	10	1	2019	5.9112	0.0	0.038	44.8475
2	10	1	2019	5.2362	0.0	0.0338	47.62
3	10	1	2019	4.7048	0.0	0.0307	50.285
4	10	1	2019	4.3918	0.0	0.0303	51.7475
5	10	1	2019	3.9392	0.0	0.0294	53.36
6	10	1	2019	3.5698	0.0	0.028	54.77
7	10	1	2019	3.2487	0.0	0.0269	56.285
8	10	1	2019	3.414	0.0	0.1357	55.8975
9	10	1	2019	4.7638	0.0	0.2226	49.565
10	10	1	2019	6.394	0.0	0.3004	43.7875
11	10	1	2019	8.2255	0.0	0.3776	38.095
12	10	1	2019	9.8725	0.0	0.4314	34.045
13	10	1	2019	11.02	0.0	0.4522	32.765
14	10	1	2019	11.915	0.0	0.4212	31.455
15	10	1	2019	12.4025	0.0	0.3583	31.3275
16	10	1	2019	12.5225	0.0	0.2768	31.4225
17	10	1	2019	11.6525	0.0	0.068	35.05
18	10	1	2019	9.069	0.0	0.0	47.455
19	10	1	2019	6.5408	0.0	0.0	60.2775
20	10	1	2019	5.8	0.0	0.0	62.9575
21	10	1	2019	5.6832	0.0	0.0	62.675
22	10	1	2019	3.9832	0.0	0.0	73.6525
23	10	1	2019	2.659	0.0	0.0	80.915
0	11	1	2019	1.7028	0.0	0.0	86.5
1	11	1	2019	1.115	0.0	0.0	94.225
2	11	1	2019	1.9405	0.0	0.0	84.47
3	11	1	2019	2.2418	0.0	0.0006	76.53
4	11	1	2019	2.0812	0.0	0.0054	73.5025
5	11	1	2019	1.5758	0.0	0.0011	76.9275
6	11	1	2019	1.281	0.0	0.0026	78.285
7	11	1	2019	0.6838	0.0	0.0	82.2
8	11	1	2019	0.8372	0.0	0.0435	82.485
9	11	1	2019	3.689	0.0	0.1165	71.6025
10	11	1	2019	6.858	0.0	0.2108	60.8625
11	11	1	2019	10.005	0.0	0.3179	45.105
12	11	1	2019	11.91	0.0	0.3881	37.475
13	11	1	2019	12.8425	0.0	0.394	38.235
14	11	1	2019	13.6525	0.0	0.3709	38.7675
15	11	1	2019	14.5125	0.0	0.3035	36.5125
16	11	1	2019	14.6075	0.0	0.2156	36.135
17	11	1	2019	13.905	0.0	0.0466	40.9775
18	11	1	2019	10.8225	0.0	0.0018	56.33
19	11	1	2019	8.7225	0.0	0.0	68.0375
20	11	1	2019	8.0598	0.0	0.0	73.53
21	11	1	2019	8.8	0.0	0.0	69.3925
22	11	1	2019	8.8475	0.0	0.0007	69.015
23	11	1	2019	7.4575	0.0	0.0	77.3925
0	12	1	2019	6.724	0.0	0.0	82.975
1	12	1	2019	8.18	0.0	0.0	82.05
2	12	1	2019	9.2475	0.0	0.0008	75.81
3	12	1	2019	8.94	0.0	0.0132	63.5025
4	12	1	2019	8.405	0.0	0.0121	58.805
5	12	1	2019	8.425	0.0	0.0072	67.4725
6	12	1	2019	8.435	0.0	0.0001	74.2575
7	12	1	2019	8.1	0.0	0.0	79.0
8	12	1	2019	8.61	0.0	0.0538	80.1825
9	12	1	2019	10.17	0.0	0.1142	77.245
10	12	1	2019	12.0675	0.0	0.1726	73.565
11	12	1	2019	14.055	0.0	0.195	69.3775
12	12	1	2019	15.8575	0.0	0.1951	65.9725
13	12	1	2019	16.945	0.0	0.2278	64.93
14	12	1	2019	18.1925	0.0	0.217	63.44
15	12	1	2019	18.5775	0.0	0.1155	63.835
16	12	1	2019	18.7325	0.0	0.0488	65.195
17	12	1	2019	18.48	0.0	0.0198	67.695
18	12	1	2019	18.0075	0.0	0.0093	70.1225
19	12	1	2019	17.55	0.0	0.0094	71.6775
20	12	1	2019	17.3575	0.0	0.0192	70.1525
21	12	1	2019	17.5625	0.0	0.0302	68.8225
22	12	1	2019	17.61	0.0	0.0335	69.9925
23	12	1	2019	17.48	0.0	0.03	72.4
0	13	1	2019	17.105	0.0	0.023	75.59
1	13	1	2019	16.9775	0.0	0.0192	78.9
2	13	1	2019	16.39	0.0	0.0055	86.6
3	13	1	2019	16.6575	0.0	0.0	91.075
4	13	1	2019	17.0475	0.0	0.0	92.65
5	13	1	2019	16.8175	0.254	0.0	97.45
6	13	1	2019	16.17	0.508	0.0	96.45
7	13	1	2019	15.3225	0.0	0.0	95.725
8	13	1	2019	15.08	0.0	0.0375	96.775
9	13	1	2019	15.5875	0.0	0.111	93.8
10	13	1	2019	16.3925	0.0	0.2117	84.375
11	13	1	2019	17.09	0.0	0.2653	75.575
12	13	1	2019	17.6925	0.0	0.3418	67.165
13	13	1	2019	18.6	0.0	0.4271	61.5925
14	13	1	2019	19.14	0.0	0.4103	56.5975
15	13	1	2019	18.8575	0.0	0.2255	57.1
16	13	1	2019	19.54	0.0	0.3151	53.8225
17	13	1	2019	18.215	0.0	0.0653	58.97
18	13	1	2019	14.68	0.0	0.0123	81.5475
19	13	1	2019	13.31	0.0	0.0107	82.73
20	13	1	2019	12.0975	0.0	0.0258	74.77
21	13	1	2019	11.5225	0.0	0.0214	72.7575
22	13	1	2019	11.3025	0.0	0.0245	68.8975
23	13	1	2019	10.815	0.0	0.022	70.7575
0	14	1	2019	9.925	0.0	0.0119	75.34
1	14	1	2019	8.0398	0.0	0.0	84.55
2	14	1	2019	6.6215	0.0	0.0	91.125
3	14	1	2019	5.969	0.0	0.0	95.375
4	14	1	2019	5.6432	0.0	0.0	96.75
5	14	1	2019	5.2405	0.0	0.0	97.425
6	14	1	2019	4.7828	0.0	0.0	98.275
7	14	1	2019	4.5268	0.0	0.0	99.275
8	14	1	2019	4.7558	0.0	0.0312	99.65
9	14	1	2019	7.182	0.0	0.105	91.875
10	14	1	2019	8.4575	0.0	0.1129	78.585
11	14	1	2019	8.575	0.0	0.087	78.7875
12	14	1	2019	8.82	0.0	0.1093	77.2225
13	14	1	2019	8.8875	0.0	0.1105	73.95
14	14	1	2019	8.7825	0.0	0.1023	74.1625
15	14	1	2019	8.5675	0.0	0.0758	76.1725
16	14	1	2019	8.3675	0.0	0.0702	76.785
17	14	1	2019	7.9538	0.0	0.0603	78.71
18	14	1	2019	7.562	0.0	0.0194	80.225
19	14	1	2019	7.2885	0.0	0.018	80.35
20	14	1	2019	7.2532	0.0	0.0147	78.905
21	14	1	2019	7.02	0.0	0.0123	83.125
22	14	1	2019	7.0338	0.0	0.0111	83.25
23	14	1	2019	7.0445	0.0	0.0118	83.925
0	15	1	2019	7.0402	0.0	0.0129	84.225
1	15	1	2019	7.0145	0.0	0.0123	85.4
2	15	1	2019	7.1728	0.0	0.0138	82.5
3	15	1	2019	7.319	0.0	0.0224	76.2675
4	15	1	2019	7.165	0.0	0.0239	74.6575
5	15	1	2019	6.9042	0.0	0.0269	71.6175
6	15	1	2019	6.4522	0.0	0.0242	73.6575
7	15	1	2019	5.7442	0.0	0.024	74.93
8	15	1	2019	5.2588	0.0	0.066	76.4325
9	15	1	2019	5.1748	0.0	0.0725	76.3225
10	15	1	2019	5.244	0.0	0.075	76.665
11	15	1	2019	5.2252	0.0	0.0891	77.09
12	15	1	2019	5.3538	0.0	0.0984	75.6975
13	15	1	2019	5.5478	0.0	0.1159	73.495
14	15	1	2019	6.076	0.0	0.1377	70.8875
15	15	1	2019	6.746	0.0	0.1708	68.165
16	15	1	2019	7.5888	0.0	0.1552	64.81
17	15	1	2019	7.5032	0.0	0.0589	65.705
18	15	1	2019	5.496	0.0	0.0	78.5625
19	15	1	2019	3.6118	0.0	0.0	89.525
20	15	1	2019	2.6672	0.0	0.0	95.7
21	15	1	2019	2.1328	0.0	0.0	97.075
22	15	1	2019	1.8212	0.0	0.0	97.675
23	15	1	2019	1.2492	0.0	0.0	98.7
0	16	1	2019	0.8105	0.0	0.0	99.675
1	16	1	2019	0.699	0.0	0.0	99.975
2	16	1	2019	0.7962	0.0	0.0	100.0
3	16	1	2019	0.8202	0.0	0.0	100.0
4	16	1	2019	1.0295	0.0	0.0	100.0
5	16	1	2019	1.0875	0.0	0.0	100.0
6	16	1	2019	1.368	0.0	0.0	100.0
7	16	1	2019	1.9428	0.0	0.0	99.4
8	16	1	2019	2.2442	0.0	0.0168	97.65
9	16	1	2019	3.208	0.0	0.0659	91.2
10	16	1	2019	5.3738	0.0	0.1797	79.3975
11	16	1	2019	7.384	0.0	0.2552	68.735
12	16	1	2019	9.32	0.0	0.3127	59.5025
13	16	1	2019	11.07	0.0	0.3473	53.1
14	16	1	2019	12.6475	0.0	0.3463	46.245
15	16	1	2019	13.635	0.0	0.2861	39.685
16	16	1	2019	14.4475	0.0	0.1836	36.875
17	16	1	2019	13.69	0.0	0.0324	43.3825
18	16	1	2019	10.1825	0.0	0.0	60.455
19	16	1	2019	7.5178	0.0	0.0	78.6175
20	16	1	2019	6.0883	0.0	0.0	82.825
21	16	1	2019	4.745	0.0	0.0	90.55
22	16	1	2019	3.9148	0.0	0.0	92.675
23	16	1	2019	3.3012	0.0	0.0	95.775
0	17	1	2019	2.6735	0.0	0.0	97.125
1	17	1	2019	2.3128	0.0	0.0	98.825
2	17	1	2019	1.744	0.0	0.0	99.65
3	17	1	2019	1.331	0.0	0.0	100.0
4	17	1	2019	0.8928	0.0	0.0	99.975
5	17	1	2019	0.624	0.0	0.0	100.0
6	17	1	2019	0.464	0.0	0.0	100.0
7	17	1	2019	0.235	0.0	0.0	100.0
8	17	1	2019	0.8278	0.0	0.0276	100.0
9	17	1	2019	5.4085	0.0	0.1035	91.375
10	17	1	2019	8.9985	0.0	0.2119	73.1975
11	17	1	2019	13.035	0.0	0.3491	52.015
12	17	1	2019	14.8925	0.0	0.4302	43.585
13	17	1	2019	16.5325	0.0	0.4947	34.725
14	17	1	2019	17.415	0.0	0.4658	30.78
15	17	1	2019	17.8225	0.0	0.4207	28.8575
16	17	1	2019	17.255	0.0	0.2832	31.995
17	17	1	2019	16.5825	0.0	0.0619	38.9725
18	17	1	2019	14.8175	0.0	0.0	50.805
19	17	1	2019	13.975	0.0	0.0	58.955
20	17	1	2019	14.18	0.0	0.0	57.0525
21	17	1	2019	12.97	0.0	0.0	68.145
22	17	1	2019	12.8225	0.0	0.0	68.7125
23	17	1	2019	13.49	0.0	0.0034	65.6225
0	18	1	2019	13.2375	0.0	0.0	66.3375
1	18	1	2019	12.93	0.0	0.0	70.885
2	18	1	2019	13.0375	0.0	0.0	76.85
3	18	1	2019	12.3975	0.0	0.0	82.9
4	18	1	2019	12.11	0.0	0.0	81.85
5	18	1	2019	12.09	0.0	0.0	84.975
6	18	1	2019	11.9025	0.0	0.0	87.75
7	18	1	2019	11.5425	0.0	0.0	89.85
8	18	1	2019	12.2375	0.0	0.04	90.175
9	18	1	2019	14.2625	0.0	0.1185	83.25
10	18	1	2019	15.9925	0.0	0.1597	80.8
11	18	1	2019	18.075	0.0	0.2366	77.2925
12	18	1	2019	16.8775	1.524	0.0785	89.8325
13	18	1	2019	16.9725	0.0	0.1544	93.275
14	18	1	2019	18.2475	0.0	0.157	87.475
15	18	1	2019	19.3125	0.0	0.1316	83.35
16	18	1	2019	19.6575	0.0	0.0524	81.825
17	18	1	2019	18.925	0.0	0.0116	86.1
18	18	1	2019	17.075	0.0	0.0	91.275
19	18	1	2019	15.9275	0.0	0.0	94.7
20	18	1	2019	15.1375	0.0	0.0	96.825
21	18	1	2019	14.9025	0.0	0.0	97.775
22	18	1	2019	14.3325	0.0	0.0	99.05
23	18	1	2019	13.9375	0.0	0.0	99.85
0	19	1	2019	13.52	0.0	0.0	99.875
1	19	1	2019	13.86	0.0	0.0	99.9
2	19	1	2019	14.365	0.0	0.0	99.9
3	19	1	2019	14.595	0.0	0.0	99.9
4	19	1	2019	14.91	0.0	0.0	99.9
5	19	1	2019	15.27	0.0	0.0	99.9
6	19	1	2019	15.695	0.0	0.0	99.9
7	19	1	2019	15.6475	0.0	0.0	99.9
8	19	1	2019	16.1325	0.0	0.0105	98.875
9	19	1	2019	16.6875	0.0	0.0399	96.975
10	19	1	2019	18.0025	0.0	0.1533	89.875
11	19	1	2019	19.8	0.0	0.3123	72.235
12	19	1	2019	20.9875	0.254	0.5141	54.2975
13	19	1	2019	22.1325	0.0	0.6039	42.7525
14	19	1	2019	22.205	0.0	0.5265	48.845
15	19	1	2019	21.9875	0.0	0.3427	58.5975
16	19	1	2019	19.025	0.508	0.0261	84.61
17	19	1	2019	18.8875	0.0	0.0172	88.0
18	19	1	2019	18.94	0.0	0.0114	89.15
19	19	1	2019	19.1725	1.016	0.0099	89.5
20	19	1	2019	18.5925	14.228	0.0	96.025
21	19	1	2019	18.9725	0.762	0.003	93.575
22	19	1	2019	18.4925	0.508	0.0126	88.425
23	19	1	2019	17.005	0.0	0.0129	82.6
0	20	1	2019	16.2325	0.0	0.0135	82.7
1	20	1	2019	15.2	0.0	0.0193	82.2075
2	20	1	2019	13.0875	0.0	0.0218	76.93
3	20	1	2019	11.6775	0.0	0.0236	78.795
4	20	1	2019	9.965	0.0	0.0253	76.3525
5	20	1	2019	6.802	0.0	0.0186	78.315
6	20	1	2019	4.966	0.0	0.0201	75.225
7	20	1	2019	3.445	0.0	0.0165	76.775
8	20	1	2019	3.3658	0.0	0.1002	71.985
9	20	1	2019	3.455	0.0	0.1081	71.7225
10	20	1	2019	3.5985	0.0	0.1329	69.99
11	20	1	2019	4.0245	0.0	0.1515	69.445
12	20	1	2019	4.623	0.0	0.1891	66.265
13	20	1	2019	5.0285	0.0	0.204	64.7825
14	20	1	2019	6.03	0.0	0.2815	61.575
15	20	1	2019	6.7592	0.0	0.2682	58.3425
16	20	1	2019	7.0558	0.0	0.223	56.9275
17	20	1	2019	6.6988	0.0	0.1546	57.3675
18	20	1	2019	5.6732	0.0	0.0276	62.05
19	20	1	2019	4.6178	0.0	0.0177	66.0825
20	20	1	2019	3.9315	0.0	0.0203	67.7475
21	20	1	2019	3.021	0.0	0.0177	69.545
22	20	1	2019	2.479	0.0	0.0172	69.4775
23	20	1	2019	2.0055	0.0	0.0134	70.1675
0	21	1	2019	1.3612	0.0	0.0088	70.77
1	21	1	2019	0.9905	0.0	0.0043	71.965
2	21	1	2019	0.0885	0.0	0.0012	74.56
3	21	1	2019	-0.2527	0.0	0.0	76.1375
4	21	1	2019	-0.5702	0.0	0.0	76.365
5	21	1	2019	-0.8762	0.0	0.0	79.0725
6	21	1	2019	-0.95	0.0	0.0	75.03
7	21	1	2019	-0.8225	0.0	0.0055	70.24
8	21	1	2019	-0.462	0.0	0.0577	69.57
9	21	1	2019	1.1255	0.0	0.1552	58.5425
10	21	1	2019	2.5222	0.0	0.214	53.1125
11	21	1	2019	4.1218	0.0	0.2684	48.8425
12	21	1	2019	5.5795	0.0	0.3079	45.77
13	21	1	2019	7.0322	0.0	0.3363	43.885
14	21	1	2019	8.2548	0.0	0.3354	41.7425
15	21	1	2019	8.9075	0.0	0.3041	40.3025
16	21	1	2019	9.12	0.0	0.2282	41.07
17	21	1	2019	8.6675	0.0	0.1316	43.66
18	21	1	2019	6.9698	0.0	0.0124	54.495
19	21	1	2019	5.4175	0.0	0.0023	62.9025
20	21	1	2019	4.9362	0.0	0.0015	63.0975
21	21	1	2019	3.9895	0.0	0.0	66.7675
22	21	1	2019	2.8215	0.0	0.0	74.9875
23	21	1	2019	1.9042	0.0	0.0	80.9225
0	22	1	2019	2.3598	0.0	0.0	74.1575
1	22	1	2019	3.13	0.0	0.0	70.08
2	22	1	2019	2.6722	0.0	0.0	73.79
3	22	1	2019	2.291	0.0	0.0	76.7125
4	22	1	2019	1.844	0.0	0.0	77.0875
5	22	1	2019	1.7658	0.0	0.0	75.1675
6	22	1	2019	1.907	0.0	0.0017	73.9025
7	22	1	2019	2.4315	0.0	0.004	71.26
8	22	1	2019	3.0702	0.0	0.0751	70.095
9	22	1	2019	5.086	0.0	0.1462	68.4975
10	22	1	2019	7.445	0.0	0.21	65.44
11	22	1	2019	9.27	0.0	0.2516	64.23
12	22	1	2019	11.225	0.0	0.2862	61.94
13	22	1	2019	13.3275	0.0	0.3093	59.0475
14	22	1	2019	15.295	0.0	0.3616	56.24
15	22	1	2019	16.4125	0.0	0.2914	54.85
16	22	1	2019	16.2675	0.0	0.1304	56.9025
17	22	1	2019	16.1575	0.0	0.0381	60.4125
18	22	1	2019	14.8575	0.0	0.0011	67.4225
19	22	1	2019	13.905	0.0	0.0	72.7525
20	22	1	2019	14.2875	0.0	0.0131	72.8275
21	22	1	2019	14.1825	0.0	0.0161	74.705
22	22	1	2019	13.4625	0.0	0.0155	78.1925
23	22	1	2019	12.775	0.0	0.0058	81.15
0	23	1	2019	12.405	0.0	0.0003	83.5
1	23	1	2019	12.2375	0.0	0.0	85.9
2	23	1	2019	12.1425	0.0	0.0	88.075
3	23	1	2019	11.9425	0.0	0.0	89.75
4	23	1	2019	11.605	0.0	0.0	91.5
5	23	1	2019	11.7875	0.0	0.0	91.675
6	23	1	2019	12.2575	0.0	0.0	90.775
7	23	1	2019	12.555	0.0	0.0	91.0
8	23	1	2019	12.795	0.0	0.0588	90.6
9	23	1	2019	15.035	0.0	0.1808	81.15
10	23	1	2019	17.67	0.0	0.3047	69.995
11	23	1	2019	19.695	0.0	0.4114	63.49
12	23	1	2019	21.51	0.0	0.5546	56.3175
13	23	1	2019	22.7575	0.0	0.6075	51.7375
14	23	1	2019	22.87	0.0	0.4734	51.845
15	23	1	2019	22.8875	0.0	0.5016	52.58
16	23	1	2019	22.4475	0.0	0.4107	56.71
17	23	1	2019	21.645	0.0	0.0923	61.7975
18	23	1	2019	21.065	0.0	0.0714	66.8925
19	23	1	2019	20.81	0.0	0.061	70.135
20	23	1	2019	20.69	1.016	0.051	73.59
21	23	1	2019	18.45	6.604	0.0023	92.25
22	23	1	2019	18.345	1.778	0.0	93.625
23	23	1	2019	18.0625	32.264	0.0	97.225
0	24	1	2019	17.77	6.35	0.0	99.525
1	24	1	2019	17.4225	13.208	0.0	99.8
2	24	1	2019	16.5075	4.572	0.0	99.3
3	24	1	2019	15.0075	0.0	0.0	98.225
4	24	1	2019	14.275	0.254	0.0	97.35
5	24	1	2019	13.8225	0.0	0.0	96.525
6	24	1	2019	13.4775	0.0	0.0003	91.925
7	24	1	2019	12.5675	0.0	0.0043	89.725
8	24	1	2019	10.31	0.0	0.046	88.95
9	24	1	2019	9.325	0.0	0.0538	94.025
10	24	1	2019	9.3925	0.0	0.1122	85.975
11	24	1	2019	8.54	0.0	0.1391	79.4725
12	24	1	2019	8.1125	0.0	0.1585	77.0325
13	24	1	2019	7.3792	0.0	0.1603	75.7175
14	24	1	2019	6.913	0.0	0.1577	74.0375
15	24	1	2019	6.4175	0.0	0.1178	75.22
16	24	1	2019	6.4698	0.0	0.1269	71.9725
17	24	1	2019	5.9258	0.0	0.09	71.5925
18	24	1	2019	5.123	0.0	0.0152	74.4425
19	24	1	2019	4.306	0.0	0.0056	78.3475
20	24	1	2019	3.5652	0.0	0.0	84.075
21	24	1	2019	2.9445	0.0	0.0	91.475
22	24	1	2019	2.487	0.0	0.0	93.725
23	24	1	2019	2.0062	0.0	0.0	96.55
0	25	1	2019	1.9552	0.0	0.0	94.125
1	25	1	2019	1.8562	0.0	0.0	93.225
2	25	1	2019	1.985	0.0	0.0	89.775
3	25	1	2019	1.206	0.0	0.0	91.5
4	25	1	2019	1.1107	0.0	0.0	89.8
5	25	1	2019	0.7732	0.0	0.0	89.525
6	25	1	2019	0.8162	0.0	0.0	88.425
7	25	1	2019	1.0558	0.0	0.0	83.925
8	25	1	2019	1.407	0.0	0.0455	83.625
9	25	1	2019	3.6688	0.0	0.1421	72.555
10	25	1	2019	5.4005	0.0	0.2423	60.095
11	25	1	2019	6.9855	0.0	0.3059	52.4425
12	25	1	2019	8.8325	0.0	0.3702	46.77
13	25	1	2019	10.63	0.0	0.4253	41.9275
14	25	1	2019	11.605	0.0	0.4264	38.7275
15	25	1	2019	11.905	0.0	0.3512	38.24
16	25	1	2019	11.49	0.0	0.2582	39.9875
17	25	1	2019	10.6575	0.0	0.0691	42.465
18	25	1	2019	8.7175	0.0	0.0259	50.2425
19	25	1	2019	7.416	0.0	0.0	57.805
20	25	1	2019	5.6478	0.0	0.0	74.34
21	25	1	2019	4.7352	0.0	0.0	84.855
22	25	1	2019	4.448	0.0	0.0	92.3
23	25	1	2019	4.6525	0.0	0.0	83.1125
0	26	1	2019	3.9485	0.0	0.0	83.35
1	26	1	2019	2.6282	0.0	0.0	90.025
2	26	1	2019	1.6428	0.0	0.0	93.575
3	26	1	2019	0.7355	0.0	0.0	97.225
4	26	1	2019	-0.103	0.0	0.0	98.875
5	26	1	2019	-0.7168	0.0	0.0	99.7
6	26	1	2019	-1.096	0.0	0.0	99.95
7	26	1	2019	-1.3647	0.0	0.0	99.975
8	26	1	2019	-0.8828	0.0	0.0285	99.95
9	26	1	2019	3.3385	0.0	0.1182	83.065
10	26	1	2019	6.1408	0.0	0.2217	63.765
11	26	1	2019	8.915	0.0	0.3388	50.86
12	26	1	2019	10.16	0.0	0.3694	40.7875
13	26	1	2019	11.22	0.0	0.3822	33.495
14	26	1	2019	11.805	0.0	0.3369	32.97
15	26	1	2019	12.4025	0.0	0.3168	31.365
16	26	1	2019	12.7475	0.0	0.1998	31.7475
17	26	1	2019	12.0875	0.0	0.0498	33.3675
18	26	1	2019	8.9862	0.0	0.0	52.95
19	26	1	2019	6.144	0.0	0.0	65.9575
20	26	1	2019	5.0082	0.0	0.0	74.53
21	26	1	2019	4.148	0.0	0.0	88.45
22	26	1	2019	3.8655	0.0	0.0	87.475
23	26	1	2019	3.4162	0.0	0.0	87.6
0	27	1	2019	3.063	0.0	0.0	87.575
1	27	1	2019	3.0475	0.0	0.0	91.375
2	27	1	2019	3.1648	0.0	0.0	95.675
3	27	1	2019	2.777	0.0	0.0	95.975
4	27	1	2019	2.1728	0.0	0.0	96.35
5	27	1	2019	2.287	0.0	0.0	95.175
6	27	1	2019	3.2858	0.0	0.0	89.075
7	27	1	2019	4.1203	0.0	0.0	81.4275
8	27	1	2019	4.7232	0.0	0.0392	78.385
9	27	1	2019	5.7562	0.0	0.0961	74.6175
10	27	1	2019	7.6038	0.0	0.1134	62.4625
11	27	1	2019	8.7475	0.0	0.1282	58.3225
12	27	1	2019	9.495	0.0	0.1763	57.1875
13	27	1	2019	10.4175	0.0	0.1775	51.745
14	27	1	2019	10.725	0.0	0.163	51.8625
15	27	1	2019	10.835	0.0	0.1478	52.8425
16	27	1	2019	10.5325	0.0	0.0697	57.115
17	27	1	2019	9.7075	0.0	0.0303	61.87
18	27	1	2019	8.3572	0.0	0.0073	72.5975
19	27	1	2019	7.5785	0.0	0.0022	80.1075
20	27	1	2019	7.067	0.0	0.0014	84.825
