Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)
12	5	1	2020	9.84	0.0	0.35
13	5	1	2020	11.26	0.0	0.3739
14	5	1	2020	12.58	0.0	0.3914
15	5	1	2020	13.595	0.0	0.3434
16	5	1	2020	13.8	0.0	0.2363
17	5	1	2020	13.1625	0.0	0.0516
18	5	1	2020	9.79	0.0	0.0
19	5	1	2020	8.237	0.0	0.0
20	5	1	2020	6.1752	0.0	0.0
21	5	1	2020	5.3388	0.0	0.0
22	5	1	2020	4.3825	0.0	0.0
23	5	1	2020	3.7598	0.0	0.0
0	6	1	2020	3.6092	0.0	0.0
1	6	1	2020	3.005	0.0	0.0
2	6	1	2020	2.6298	0.0	0.0
3	6	1	2020	2.7025	0.0	0.0
4	6	1	2020	2.3515	0.0	0.0
5	6	1	2020	2.036	0.0	0.0
6	6	1	2020	1.7315	0.0	0.0
7	6	1	2020	1.622	0.0	0.0
8	6	1	2020	2.671	0.0	0.0253
9	6	1	2020	7.2815	0.0	0.1069
10	6	1	2020	10.8075	0.0	0.198
11	6	1	2020	14.04	0.0	0.2839
12	6	1	2020	16.1975	0.0	0.3529
13	6	1	2020	17.85	0.0	0.3728
14	6	1	2020	18.8075	0.0	0.3648
15	6	1	2020	19.3125	0.0	0.2971
16	6	1	2020	19.34	0.0	0.2113
17	6	1	2020	18.4325	0.0	0.0301
18	6	1	2020	13.94	0.0	0.0
19	6	1	2020	11.2825	0.0	0.0
20	6	1	2020	9.58	0.0	0.0
21	6	1	2020	8.5325	0.0	0.0
22	6	1	2020	9.405	0.0	0.0
23	6	1	2020	9.705	0.0	0.0
0	7	1	2020	8.34	0.0	0.0
1	7	1	2020	7.792	0.0	0.0
2	7	1	2020	6.3448	0.0	0.0
3	7	1	2020	5.8095	0.0	0.0
4	7	1	2020	5.281	0.0	0.0
5	7	1	2020	6.3752	0.0	0.0
6	7	1	2020	7.2178	0.0	0.0
7	7	1	2020	7.5985	0.0	0.0
8	7	1	2020	8.4748	0.0	0.0303
9	7	1	2020	11.82	0.0	0.0823
10	7	1	2020	13.375	0.0	0.1323
11	7	1	2020	15.1525	0.0	0.2931
12	7	1	2020	16.2	0.0	0.3998
13	7	1	2020	17.1225	0.0	0.4792
14	7	1	2020	17.5175	0.0	0.4931
15	7	1	2020	17.585	0.0	0.4783
16	7	1	2020	17.3575	0.0	0.3331
17	7	1	2020	16.0775	0.0	0.1002
18	7	1	2020	13.8025	0.0	0.0396
19	7	1	2020	12.09	0.0	0.0259
20	7	1	2020	11.1275	0.0	0.0215
21	7	1	2020	10.33	0.0	0.0379
22	7	1	2020	9.6325	0.0	0.0213
23	7	1	2020	8.66	0.0	0.0064
0	8	1	2020	6.403	0.0	0.0
1	8	1	2020	4.3895	0.0	0.0
2	8	1	2020	3.7065	0.0	0.0
3	8	1	2020	2.4402	0.0	0.0
4	8	1	2020	1.7448	0.0	0.0
5	8	1	2020	1.158	0.0	0.0
6	8	1	2020	0.6312	0.0	0.0
7	8	1	2020	0.1948	0.0	0.0
8	8	1	2020	0.776	0.0	0.027
9	8	1	2020	5.9368	0.0	0.1311
10	8	1	2020	10.0375	0.0	0.2857
11	8	1	2020	12.54	0.0	0.3885
12	8	1	2020	14.21	0.0	0.4227
13	8	1	2020	15.56	0.0	0.4401
14	8	1	2020	16.77	0.0	0.4529
15	8	1	2020	17.4525	0.0	0.3695
16	8	1	2020	17.49	0.0	0.2451
17	8	1	2020	15.9475	0.0	0.0516
18	8	1	2020	11.34	0.0	0.0
19	8	1	2020	8.4125	0.0	0.0
20	8	1	2020	6.6445	0.0	0.0
21	8	1	2020	5.0402	0.0	0.0
22	8	1	2020	4.129	0.0	0.0
23	8	1	2020	3.1675	0.0	0.0
0	9	1	2020	2.6435	0.0	0.0
1	9	1	2020	1.8785	0.0	0.0
2	9	1	2020	1.3118	0.0	0.0
3	9	1	2020	0.91	0.0	0.0
4	9	1	2020	0.6785	0.0	0.0
5	9	1	2020	0.5145	0.0	0.0
6	9	1	2020	0.6048	0.0	0.0
7	9	1	2020	0.1045	0.0	0.0
8	9	1	2020	1.3452	0.0	0.0337
9	9	1	2020	6.862	0.0	0.1272
10	9	1	2020	12.84	0.0	0.2821
11	9	1	2020	16.235	0.0	0.4433
12	9	1	2020	18.355	0.0	0.4677
13	9	1	2020	19.3675	0.0	0.4155
14	9	1	2020	20.2975	0.0	0.4501
15	9	1	2020	20.235	0.0	0.2619
16	9	1	2020	20.0275	0.0	0.1514
17	9	1	2020	18.815	0.0	0.0177
18	9	1	2020	15.935	0.0	0.0
19	9	1	2020	14.5375	0.0	0.0
20	9	1	2020	14.725	0.0	0.0
21	9	1	2020	14.6175	0.0	0.0
22	9	1	2020	14.435	0.0	0.0
23	9	1	2020	13.9	0.0	0.0
0	10	1	2020	15.43	0.0	0.0
1	10	1	2020	15.185	0.0	0.0
2	10	1	2020	14.895	0.0	0.0
3	10	1	2020	14.7325	0.0	0.0
4	10	1	2020	14.9925	0.0	0.0
5	10	1	2020	14.715	0.0	0.0
6	10	1	2020	14.3825	0.0	0.0
7	10	1	2020	14.22	0.0	0.0
8	10	1	2020	14.6275	0.0	0.0538
9	10	1	2020	16.2125	0.0	0.1082
10	10	1	2020	18.49	0.0	0.176
11	10	1	2020	20.7625	0.0	0.2612
12	10	1	2020	22.6925	0.0	0.398
13	10	1	2020	23.8425	0.0	0.4624
14	10	1	2020	24.1875	0.0	0.4043
15	10	1	2020	24.495	0.0	0.2893
16	10	1	2020	24.38	0.0	0.2101
17	10	1	2020	23.3875	0.0	0.0497
18	10	1	2020	21.4625	0.0	0.0
19	10	1	2020	20.485	0.0	0.0
20	10	1	2020	20.2025	0.0	0.0
21	10	1	2020	20.2175	0.0	0.0
22	10	1	2020	19.9	0.0	0.0077
23	10	1	2020	20.1025	0.0	0.0152
